Station name,Skelton,,,
Station number,F2405,,,
External number,---,,,
River,River Ouse,,,
Operator,---,,,
NGR,SE5684555373,,,
Easting,456845,,,
Northing,455373,,,
Parameter-name,SG [Stage],,,
Parameter Type,Stage,,,
Time series name,YOR/F2405/SG/15m.Cmd.RelAbs.P,,,
Time series unit,m,,,
Time level,High-resolution,,,
Time series type,Other,,,
Equidistant time series,yes,,,
Time series value distance,15 minute,,,
Time series quality,Production,,,
Time series measuring method,---,,,
Period of record in file: 28/11/2015 00:00:00 to 20/01/2016 23:45:00,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,
Time stamp,Value[m],State of value,Tags,Comments
29/11/2015 20:00,3.547,G,,
29/11/2015 20:15,3.555,G,,
29/11/2015 20:30,3.569,G,,
29/11/2015 20:45,3.58,G,,
29/11/2015 21:00,3.593,G,,
29/11/2015 21:15,3.602,G,,
29/11/2015 21:30,3.616,G,,
29/11/2015 21:45,3.627,G,,
29/11/2015 22:00,3.638,G,,
29/11/2015 22:15,3.651,G,,
29/11/2015 22:30,3.668,G,,
29/11/2015 22:45,3.686,G,,
29/11/2015 23:00,3.698,G,,
29/11/2015 23:15,3.721,G,,
29/11/2015 23:30,3.734,G,,
29/11/2015 23:45,3.753,G,,
30/11/2015 00:00,3.768,G,,
30/11/2015 00:15,3.791,G,,
30/11/2015 00:30,3.81,G,,
30/11/2015 00:45,3.827,G,,
30/11/2015 01:00,3.847,G,,
30/11/2015 01:15,3.865,G,,
30/11/2015 01:30,3.878,G,,
30/11/2015 01:45,3.893,G,,
30/11/2015 02:00,3.912,G,,
30/11/2015 02:15,3.929,G,,
30/11/2015 02:30,3.941,G,,
30/11/2015 02:45,3.956,G,,
30/11/2015 03:00,3.967,G,,
30/11/2015 03:15,3.986,G,,
30/11/2015 03:30,4.001,G,,
30/11/2015 03:45,4.016,G,,
30/11/2015 04:00,4.026,G,,
30/11/2015 04:15,4.038,G,,
30/11/2015 04:30,4.049,G,,
30/11/2015 04:45,4.06,G,,
30/11/2015 05:00,4.07,G,,
30/11/2015 05:15,4.085,G,,
30/11/2015 05:30,4.097,G,,
30/11/2015 05:45,4.104,G,,
30/11/2015 06:00,4.116,G,,
30/11/2015 06:15,4.127,G,,
30/11/2015 06:30,4.132,G,,
30/11/2015 06:45,4.143,G,,
30/11/2015 07:00,4.154,G,,
30/11/2015 07:15,4.164,G,,
30/11/2015 07:30,4.172,G,,
30/11/2015 07:45,4.18,G,,
30/11/2015 08:00,4.188,G,,
30/11/2015 08:15,4.199,G,,
30/11/2015 08:30,4.204,G,,
30/11/2015 08:45,4.205,G,,
30/11/2015 09:00,4.212,G,,
30/11/2015 09:15,4.222,G,,
30/11/2015 09:30,4.218,G,,
30/11/2015 09:45,4.23,G,,
30/11/2015 10:00,4.233,G,,
30/11/2015 10:15,4.238,G,,
30/11/2015 10:30,4.245,G,,
30/11/2015 10:45,4.243,G,,
30/11/2015 11:00,4.261,G,,
30/11/2015 11:15,4.266,G,,
30/11/2015 11:30,4.272,G,,
30/11/2015 11:45,4.271,G,,
30/11/2015 12:00,4.275,G,,
30/11/2015 12:15,4.277,G,,
30/11/2015 12:30,4.279,G,,
30/11/2015 12:45,4.286,G,,
30/11/2015 13:00,4.288,G,,
30/11/2015 13:15,4.288,G,,
30/11/2015 13:30,4.286,G,,
30/11/2015 13:45,4.293,G,,
30/11/2015 14:00,4.294,G,,
30/11/2015 14:15,4.291,G,,
30/11/2015 14:30,4.301,G,,
30/11/2015 14:45,4.298,G,,
30/11/2015 15:00,4.303,G,,
30/11/2015 15:15,4.302,G,,
30/11/2015 15:30,4.299,G,,
30/11/2015 15:45,4.295,G,,
30/11/2015 16:00,4.292,G,,
